dataset,source_file,line_no,service,severity,raw_log
hdfs,hdfs_v1.zip/Event_traces.csv,1021,hdfs-cluster,INFO,"blk_-1240277292298593417 Success [E5,E5,E5,E22,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E2,E4,E4,E3,E23,E23,E23,E21,E21,E21] [1.0, 0.0, 0.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 276.0, 196.0, 1946.0, 1902.0, 16.0, 20.0, 45631.0, 0.0, 0.0, 287.0, 25.0, 20.0] 50363"
hdfs,hdfs_v1.zip/Event_traces.csv,1022,hdfs-cluster,INFO,"blk_-4869289116251462098 Success [E5,E5,E5,E22,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E3,E4,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 0.0, 41.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1272.0, 1401.0, 1341.0, 6.0, 41.0, 2118.0, 43809.0, 0.0, 0.0, 209.0, 42.0, 25.0] 50305"
hdfs,hdfs_v1.zip/Event_traces.csv,1023,hdfs-cluster,INFO,"blk_7125954578896252242 Success [E5,E5,E22,E5,E11,E11,E9,E9,E11,E9,E26,E26,E26,E2,E4,E4,E3,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 4.0, 37.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 345.0, 3702.0, 16.0, 31.0, 209.0, 467.0, 45218.0, 0.0, 0.0, 352.0, 33.0, 74.0] 50488"
hdfs,hdfs_v1.zip/Event_traces.csv,1024,hdfs-cluster,INFO,"blk_135831840003655092 Success [E5,E5,E5,E22,E11,E9,E11,E9,E11,E9,E26,E26,E26,E4,E4,E3,E2,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 0.0, 28.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4136.0, 0.0, 26.0, 1641.0, 817.0, 1247.0, 42134.0, 0.0, 0.0, 326.0, 23.0, 6.0] 50385"
hdfs,hdfs_v1.zip/Event_traces.csv,1025,hdfs-cluster,INFO,"blk_6876787129082578677 Success [E5,E5,E22,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E4,E3,E4,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 1.0, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4178.0, 205.0, 35.0, 15.0, 2294.0, 1242.0, 42020.0, 0.0, 0.0, 314.0, 134.0, 101.0] 50581"
hdfs,hdfs_v1.zip/Event_traces.csv,1026,hdfs-cluster,INFO,"blk_-8281616190989371437 Success [E5,E5,E22,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E4,E3,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 1.0, 34.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 272.0, 1629.0, 2063.0, 3.0, 11.0, 2992.0, 43022.0, 0.0, 0.0, 63.0, 152.0, 38.0] 50281"
hdfs,hdfs_v1.zip/Event_traces.csv,1027,hdfs-cluster,INFO,"blk_5621944039333389636 Success [E5,E5,E22,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E3,E4,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 1.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1455.0, 338.0, 2461.0, 17.0, 19.0, 3047.0, 42660.0, 0.0, 0.0, 306.0, 66.0, 40.0] 50443"
hdfs,hdfs_v1.zip/Event_traces.csv,1028,hdfs-cluster,INFO,"blk_448592873889985922 Fail 4 [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E4,E3,E2,E23,E23,E23,E21,E21,E28,E26,E21] [0.0, 2.0, 0.0, 62.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2887.0, 498.0, 563.0, 18.0, 16.0, 7899.0, 38083.0, 0.0, 0.0, 319.0, 78.0, 538.0, 0.0, 334.0] 51297"
hdfs,hdfs_v1.zip/Event_traces.csv,1029,hdfs-cluster,INFO,"blk_-7531008357806948129 Success [E5,E22,E5,E5,E9,E11,E9,E11,E11,E9,E26,E26,E26,E2,E2,E2,E4,E3,E4,E23,E23,E23,E21,E21,E21] [0.0, 3.0, 1.0, 54.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 852.0, 1595.0, 1386.0, 313.0, 6.0, 41.0, 45778.0, 0.0, 0.0, 205.0, 9.0, 18.0] 50262"
hdfs,hdfs_v1.zip/Event_traces.csv,1030,hdfs-cluster,INFO,"blk_-7830755405319927223 Success [E5,E22,E5,E5,E11,E9,E11,E9,E26,E26,E11,E9,E26,E2,E4,E3,E4,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 0.0, 38.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1933.0, 1955.0, 18.0, 49.0, 2170.0, 3300.0, 40563.0, 0.0, 0.0, 80.0, 167.0, 29.0] 50304"
hdfs,hdfs_v1.zip/Event_traces.csv,1031,hdfs-cluster,INFO,"blk_8444270519748148509 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E4,E3,E2,E23,E23,E23,E21,E21,E21] [0.0, 3.0, 1.0, 38.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1221.0, 2253.0, 624.0, 22.0, 2.0, 4892.0, 40973.0, 0.0, 0.0, 446.0, 48.0, 170.0] 50694"
hdfs,hdfs_v1.zip/Event_traces.csv,1032,hdfs-cluster,INFO,"blk_5383809695286867739 Success [E5,E5,E5,E22,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E4,E4,E3,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3816.0, 310.0, 17.0, 5.0, 3313.0, 21.0, 42519.0, 0.0, 0.0, 292.0, 30.0, 83.0] 50434"
hdfs,hdfs_v1.zip/Event_traces.csv,1033,hdfs-cluster,INFO,"blk_-2950118682200721285 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E4,E4,E3,E2,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 5.0, 1.0, 29.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3892.0, 8.0, 2.0, 3572.0, 257.0, 300.0, 41961.0, 0.0, 0.0, 239.0, 67.0, 59.0] 50392"
hdfs,hdfs_v1.zip/Event_traces.csv,1034,hdfs-cluster,INFO,"blk_-5116938869600466945 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E4,E3,E4,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 4.0, 131.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1766.0, 2531.0, 17.0, 30.0, 4492.0, 3267.0, 37792.0, 0.0, 0.0, 159.0, 72.0, 815.0] 51077"
hdfs,hdfs_v1.zip/Event_traces.csv,1035,hdfs-cluster,INFO,"blk_2926607281908304549 Success [E5,E5,E22,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E4,E3,E4,E2,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 1.0, 31.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4310.0, 13.0, 6.0, 58.0, 287.0, 764.0, 44559.0, 0.0, 0.0, 336.0, 5.0, 20.0] 50391"
hdfs,hdfs_v1.zip/Event_traces.csv,1036,hdfs-cluster,INFO,"blk_785021013468554859 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E4,E4,E3,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 1.0, 54.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 550.0, 3497.0, 39.0, 5.0, 2102.0, 502.0, 43277.0, 0.0, 0.0, 303.0, 42.0, 12.0] 50385"
hdfs,hdfs_v1.zip/Event_traces.csv,1037,hdfs-cluster,INFO,"blk_-5072585453445081292 Success [E22,E5,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E3,E4,E2,E23,E23,E23,E21,E21,E21] [1.0, 0.0, 0.0, 23.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1203.0, 2196.0, 653.0, 8.0, 42.0, 3150.0, 42751.0, 0.0, 0.0, 201.0, 84.0, 10.0] 50323"
hdfs,hdfs_v1.zip/Event_traces.csv,1038,hdfs-cluster,INFO,"blk_3363208944509413217 Success [E5,E22,E5,E5,E11,E9,E11,E11,E9,E9,E26,E26,E26,E2,E2,E2,E4,E4,E3,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 0.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 361.0, 2210.0, 446.0, 1230.0, 13.0, 5.0, 45730.0, 0.0, 0.0, 330.0, 15.0, 2.0] 50376"
hdfs,hdfs_v1.zip/Event_traces.csv,1039,hdfs-cluster,INFO,"blk_-3225530536565420283 Success [E5,E5,E5,E22,E11,E9,E11,E11,E9,E9,E26,E26,E26,E2,E4,E4,E3,E2,E2,E23,E23,E23,E21,E21,E21] [1.0, 0.0, 0.0, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2279.0, 1676.0, 41.0, 44.0, 3647.0, 138.0, 42159.0, 0.0, 0.0, 248.0, 13.0, 1127.0] 51415"
hdfs,hdfs_v1.zip/Event_traces.csv,1040,hdfs-cluster,INFO,"blk_-3899282670580336902 Success [E5,E5,E22,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E3,E4,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 4.0, 39.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 834.0, 2697.0, 643.0, 20.0, 7.0, 3460.0, 42323.0, 0.0, 0.0, 245.0, 18.0, 40.0] 50332"
hdfs,hdfs_v1.zip/Event_traces.csv,1041,hdfs-cluster,INFO,"blk_5725888601974460806 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E4,E3,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 3.0, 41.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 913.0, 522.0, 2702.0, 3.0, 17.0, 822.0, 45003.0, 0.0, 0.0, 289.0, 85.0, 11.0] 50413"
hdfs,hdfs_v1.zip/Event_traces.csv,1042,hdfs-cluster,INFO,"blk_8573325734964424286 Success [E5,E22,E5,E5,E11,E9,E26,E11,E9,E11,E9,E26,E26,E2,E2,E4,E3,E4,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 2.0, 30.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2254.0, 1415.0, 237.0, 33.0, 9.0, 1428.0, 44616.0, 0.0, 0.0, 341.0, 41.0, 44.0] 50452"
hdfs,hdfs_v1.zip/Event_traces.csv,1043,hdfs-cluster,INFO,"blk_-4626662480734473539 Success [E5,E5,E5,E22,E11,E11,E9,E9,E26,E11,E9,E26,E26,E2,E4,E3,E4,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1299.0, 3008.0, 24.0, 4.0, 3540.0, 4030.0, 38094.0, 0.0, 0.0, 259.0, 18.0, 9.0] 50316"
hdfs,hdfs_v1.zip/Event_traces.csv,1044,hdfs-cluster,INFO,"blk_3684520273531547716 Success [E5,E5,E22,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E4,E3,E4,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 1.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2848.0, 1586.0, 19.0, 5.0, 2828.0, 1733.0, 40980.0, 0.0, 0.0, 374.0, 16.0, 11.0] 50431"
hdfs,hdfs_v1.zip/Event_traces.csv,1045,hdfs-cluster,INFO,"blk_3031466178784688148 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E4,E3,E4,E2,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 2.0, 45.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4018.0, 13.0, 39.0, 1086.0, 2452.0, 1941.0, 40429.0, 0.0, 0.0, 325.0, 43.0, 19.0] 50414"
hdfs,hdfs_v1.zip/Event_traces.csv,1046,hdfs-cluster,INFO,"blk_3447858399867267931 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E2,E4,E4,E3,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 1.0, 33.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 381.0, 607.0, 1965.0, 878.0, 20.0, 4.0, 46134.0, 0.0, 0.0, 330.0, 46.0, 17.0] 50418"
hdfs,hdfs_v1.zip/Event_traces.csv,1047,hdfs-cluster,INFO,"blk_-3638528469418831488 Success [E22,E5,E5,E5,E11,E9,E9,E11,E9,E26,E26,E11,E26,E4,E3,E4,E2,E2,E2,E23,E23,E23,E21,E21,E21] [1.0, 0.0, 0.0, 37.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3850.0, 34.0, 14.0, 539.0, 3216.0, 45.0, 42288.0, 0.0, 0.0, 272.0, 6.0, 85.0] 50388"
hdfs,hdfs_v1.zip/Event_traces.csv,1048,hdfs-cluster,INFO,"blk_6738735137136081754 Success [E22,E5,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E3,E4,E2,E23,E23,E23,E21,E21,E21] [1.0, 0.0, 1.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3603.0, 445.0, 147.0, 5.0, 43.0, 5430.0, 40306.0, 0.0, 0.0, 399.0, 9.0, 5.0] 50442"
hdfs,hdfs_v1.zip/Event_traces.csv,1049,hdfs-cluster,INFO,"blk_-6231180371341179448 Success [E22,E5,E5,E5,E11,E9,E11,E11,E9,E9,E26,E26,E26,E2,E2,E4,E3,E4,E2,E23,E23,E23,E21,E21,E21] [1.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1772.0, 912.0, 1667.0, 6.0, 48.0, 2406.0, 43191.0, 0.0, 0.0, 233.0, 24.0, 39.0] 50326"
hdfs,hdfs_v1.zip/Event_traces.csv,1050,hdfs-cluster,INFO,"blk_-3290270444254552155 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E3,E4,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 0.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150.0, 229.0, 3885.0, 16.0, 17.0, 2485.0, 43202.0, 0.0, 0.0, 241.0, 50.0, 2.0] 50321"
hdfs,hdfs_v1.zip/Event_traces.csv,1051,hdfs-cluster,INFO,"blk_7026301335656234995 Success [E5,E5,E22,E5,E11,E9,E11,E9,E26,E26,E11,E9,E26,E2,E4,E4,E3,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 3.0, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 3847.0, 404.0, 53.0, 32.0, 662.0, 819.0, 44163.0, 0.0, 0.0, 376.0, 13.0, 43.0] 50460"
hdfs,hdfs_v1.zip/Event_traces.csv,1052,hdfs-cluster,INFO,"blk_-5855948009120163806 Success [E5,E5,E5,E22,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E3,E4,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1472.0, 286.0, 2376.0, 28.0, 16.0, 472.0, 45348.0, 0.0, 0.0, 244.0, 10.0, 7.0] 50288"
hdfs,hdfs_v1.zip/Event_traces.csv,1053,hdfs-cluster,INFO,"blk_1841228303075962145 Success [E5,E5,E22,E5,E11,E9,E11,E9,E26,E26,E11,E9,E26,E2,E4,E4,E3,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 1.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3165.0, 993.0, 16.0, 0.0, 616.0, 2780.0, 42405.0, 0.0, 0.0, 288.0, 6.0, 61.0] 50382"
hdfs,hdfs_v1.zip/Event_traces.csv,1054,hdfs-cluster,INFO,"blk_7183130434977249731 Success [E5,E5,E5,E22,E11,E9,E11,E9,E11,E9,E26,E26,E26,E4,E4,E3,E2,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 0.0, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3942.0, 8.0, 2.0, 30.0, 3104.0, 679.0, 42218.0, 0.0, 0.0, 407.0, 0.0, 52.0] 50484"
hdfs,hdfs_v1.zip/Event_traces.csv,1055,hdfs-cluster,INFO,"blk_8230592975285677144 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E4,E4,E3,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 0.0, 59.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 722.0, 3472.0, 14.0, 24.0, 2882.0, 1556.0, 41298.0, 0.0, 0.0, 367.0, 29.0, 27.0] 50451"
hdfs,hdfs_v1.zip/Event_traces.csv,1056,hdfs-cluster,INFO,"blk_-8246722475873613265 Success [E5,E5,E22,E5,E11,E9,E11,E9,E26,E26,E11,E9,E26,E2,E2,E4,E4,E3,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 1.0, 41.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 816.0, 2621.0, 997.0, 5.0, 74.0, 3418.0, 42055.0, 0.0, 0.0, 176.0, 19.0, 13.0] 50237"
hdfs,hdfs_v1.zip/Event_traces.csv,1057,hdfs-cluster,INFO,"blk_2606274613972693951 Success [E5,E5,E22,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E4,E3,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 2.0, 29.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 304.0, 861.0, 3006.0, 7.0, 1.0, 1144.0, 44673.0, 0.0, 0.0, 288.0, 51.0, 103.0] 50469"
hdfs,hdfs_v1.zip/Event_traces.csv,1058,hdfs-cluster,INFO,"blk_-3606303039975641380 Success [E5,E22,E5,E5,E11,E9,E26,E11,E9,E11,E9,E26,E26,E2,E2,E4,E4,E3,E2,E23,E23,E23,E21,E21,E21] [0.0, 3.0, 0.0, 29.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1465.0, 1819.0, 940.0, 31.0, 5.0, 4796.0, 40939.0, 0.0, 0.0, 261.0, 41.0, 5.0] 50335"
hdfs,hdfs_v1.zip/Event_traces.csv,1059,hdfs-cluster,INFO,"blk_-7947755597886284781 Success [E5,E22,E5,E5,E11,E9,E9,E11,E9,E26,E11,E26,E26,E2,E4,E3,E4,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 0.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2034.0, 2309.0, 23.0, 4.0, 3653.0, 773.0, 41196.0, 0.0, 0.0, 192.0, 29.0, 14.0] 50264"
hdfs,hdfs_v1.zip/Event_traces.csv,1060,hdfs-cluster,INFO,"blk_6341023401568408656 Success [E5,E5,E5,E22,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E4,E3,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 378.0, 3377.0, 522.0, 16.0, 5.0, 1235.0, 44466.0, 0.0, 0.0, 311.0, 9.0, 54.0] 50401"
hdfs,hdfs_v1.zip/Event_traces.csv,1061,hdfs-cluster,INFO,"blk_-4389775873434598970 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E2,E4,E4,E3,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 0.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 161.0, 2410.0, 662.0, 694.0, 4.0, 37.0, 46012.0, 0.0, 0.0, 234.0, 35.0, 1.0] 50294"
hdfs,hdfs_v1.zip/Event_traces.csv,1062,hdfs-cluster,INFO,"blk_-3821960786903365074 Success [E5,E5,E22,E5,E11,E9,E11,E9,E26,E26,E11,E9,E26,E2,E2,E4,E4,E3,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 2.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2169.0, 183.0, 1721.0, 10.0, 19.0, 4335.0, 41545.0, 0.0, 0.0, 243.0, 7.0, 18.0] 50293"
hdfs,hdfs_v1.zip/Event_traces.csv,1063,hdfs-cluster,INFO,"blk_5686050786173308519 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E4,E3,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 0.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 168.0, 2759.0, 934.0, 13.0, 24.0, 1174.0, 44906.0, 0.0, 0.0, 303.0, 56.0, 6.0] 50389"
hdfs,hdfs_v1.zip/Event_traces.csv,1064,hdfs-cluster,INFO,"blk_2290021749972801665 Success [E5,E22,E5,E5,E11,E9,E11,E9,E26,E26,E11,E9,E26,E2,E2,E2,E4,E3,E4,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 2.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 330.0, 675.0, 428.0, 2910.0, 23.0, 28.0, 45594.0, 0.0, 0.0, 293.0, 55.0, 43.0] 50419"
hdfs,hdfs_v1.zip/Event_traces.csv,1065,hdfs-cluster,INFO,"blk_3898641791288866156 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E4,E3,E4,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 1.0, 44.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3331.0, 667.0, 10.0, 35.0, 1824.0, 4151.0, 39961.0, 0.0, 0.0, 336.0, 27.0, 99.0] 50487"
hdfs,hdfs_v1.zip/Event_traces.csv,1066,hdfs-cluster,INFO,"blk_-2221822678673544645 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E2,E4,E3,E4,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1185.0, 232.0, 1241.0, 1179.0, 21.0, 3.0, 46138.0, 0.0, 0.0, 309.0, 29.0, 135.0] 50496"
hdfs,hdfs_v1.zip/Event_traces.csv,1067,hdfs-cluster,INFO,"blk_-3484009776160541036 Success [E5,E5,E5,E22,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E3,E4,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1764.0, 1331.0, 1193.0, 17.0, 5.0, 1927.0, 43759.0, 0.0, 0.0, 262.0, 4.0, 11.0] 50303"
hdfs,hdfs_v1.zip/Event_traces.csv,1068,hdfs-cluster,INFO,"blk_-3550303389612473663 Success [E5,E5,E22,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E2,E4,E4,E3,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 1.0, 32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3168.0, 256.0, 159.0, 625.0, 29.0, 28.0, 45727.0, 0.0, 0.0, 244.0, 14.0, 48.0] 50331"
hdfs,hdfs_v1.zip/Event_traces.csv,1069,hdfs-cluster,INFO,"blk_2469689119699068840 Success [E5,E22,E5,E5,E9,E26,E11,E11,E9,E11,E9,E26,E26,E2,E4,E4,E3,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 3.0, 0.0, 50.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1322.0, 2850.0, 21.0, 6.0, 3498.0, 611.0, 41663.0, 0.0, 0.0, 326.0, 11.0, 34.0] 50396"
hdfs,hdfs_v1.zip/Event_traces.csv,1070,hdfs-cluster,INFO,"blk_5802422621813160452 Success [E5,E22,E5,E5,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E2,E4,E3,E4,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 0.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1983.0, 503.0, 1707.0, 23.0, 73.0, 3445.0, 42246.0, 0.0, 0.0, 368.0, 28.0, 27.0] 50449"
hdfs,hdfs_v1.zip/Event_traces.csv,1071,hdfs-cluster,INFO,"blk_-7058474946341364348 Success [E5,E5,E5,E22,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E4,E4,E3,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 0.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2645.0, 1783.0, 10.0, 51.0, 3384.0, 1290.0, 40829.0, 0.0, 0.0, 216.0, 26.0, 117.0] 50386"
hdfs,hdfs_v1.zip/Event_traces.csv,1072,hdfs-cluster,INFO,"blk_350696426895410369 Success [E5,E22,E5,E5,E11,E9,E11,E9,E26,E11,E9,E26,E26,E2,E2,E4,E4,E3,E2,E23,E23,E23,E21,E21,E21] [0.0, 1.0, 0.0, 32.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1933.0, 1913.0, 494.0, 14.0, 17.0, 1779.0, 43842.0, 0.0, 0.0, 290.0, 1.0, 20.0] 50337"
hdfs,hdfs_v1.zip/Event_traces.csv,1073,hdfs-cluster,INFO,"blk_-2929283588547827425 Success [E5,E5,E5,E22,E11,E9,E11,E9,E11,E9,E26,E26,E26,E2,E4,E3,E4,E2,E2,E23,E23,E23,E21,E21,E21] [0.0, 0.0, 0.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2618.0, 1608.0, 33.0, 20.0, 4909.0, 207.0, 40588.0, 0.0, 0.0, 262.0, 23.0, 45.0] 50356"
