incident_id,dataset,service,severity,alert,logs,metrics,root_cause,resolution,mttr_minutes_baseline,source
RAW-INC-2508,bgl,bgl-kernel,P1,Operational event,- 1117839048 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.48.280200 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",67,public_raw_logs
RAW-INC-2509,bgl,bgl-kernel,P1,Operational event,- 1117839048 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.48.458824 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",45,public_raw_logs
RAW-INC-2510,bgl,bgl-kernel,P1,Operational event,- 1117839048 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.48.614331 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",47,public_raw_logs
RAW-INC-2511,bgl,bgl-kernel,P1,Operational event,- 1117839048 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.48.764321 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",80,public_raw_logs
RAW-INC-2512,bgl,bgl-kernel,P1,Operational event,- 1117839048 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.48.945384 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",62,public_raw_logs
RAW-INC-2513,bgl,bgl-kernel,P1,Operational event,- 1117839049 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.49.091396 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",59,public_raw_logs
RAW-INC-2514,bgl,bgl-kernel,P1,Operational event,- 1117839049 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.49.231952 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",76,public_raw_logs
RAW-INC-2515,bgl,bgl-kernel,P1,Operational event,- 1117839049 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.49.424365 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",73,public_raw_logs
RAW-INC-2516,bgl,bgl-kernel,P1,Operational event,- 1117839049 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.49.577871 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",49,public_raw_logs
RAW-INC-2517,bgl,bgl-kernel,P1,Operational event,- 1117839049 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.49.740104 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",56,public_raw_logs
RAW-INC-2518,bgl,bgl-kernel,P1,Operational event,- 1117839049 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.49.907812 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",85,public_raw_logs
RAW-INC-2519,bgl,bgl-kernel,P1,Operational event,- 1117839050 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.50.050490 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",76,public_raw_logs
RAW-INC-2520,bgl,bgl-kernel,P1,Operational event,- 1117839050 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.50.198260 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",88,public_raw_logs
RAW-INC-2521,bgl,bgl-kernel,P1,Operational event,- 1117839050 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.50.363393 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",83,public_raw_logs
RAW-INC-2522,bgl,bgl-kernel,P1,Operational event,- 1117839050 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.50.537592 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",64,public_raw_logs
RAW-INC-2523,bgl,bgl-kernel,P1,Operational event,- 1117839050 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.50.690131 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",86,public_raw_logs
RAW-INC-2524,bgl,bgl-kernel,P1,Operational event,- 1117839050 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.50.828344 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",86,public_raw_logs
RAW-INC-2525,bgl,bgl-kernel,P1,Operational event,- 1117839051 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.51.025874 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",48,public_raw_logs
RAW-INC-2526,bgl,bgl-kernel,P1,Operational event,- 1117839051 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.51.177922 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",53,public_raw_logs
RAW-INC-2527,bgl,bgl-kernel,P1,Operational event,- 1117839051 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.51.321680 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",45,public_raw_logs
RAW-INC-2528,bgl,bgl-kernel,P1,Operational event,- 1117839051 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.51.487893 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",59,public_raw_logs
RAW-INC-2529,bgl,bgl-kernel,P1,Operational event,- 1117839051 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.51.638771 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",57,public_raw_logs
RAW-INC-2530,bgl,bgl-kernel,P1,Operational event,- 1117839051 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.51.785495 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",74,public_raw_logs
RAW-INC-2531,bgl,bgl-kernel,P1,Operational event,- 1117839051 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.51.969530 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",85,public_raw_logs
RAW-INC-2532,bgl,bgl-kernel,P1,Operational event,- 1117839052 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.52.133858 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",80,public_raw_logs
RAW-INC-2533,bgl,bgl-kernel,P1,Operational event,- 1117839052 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.52.280489 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",61,public_raw_logs
RAW-INC-2534,bgl,bgl-kernel,P1,Operational event,- 1117839052 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.52.488327 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",66,public_raw_logs
RAW-INC-2535,bgl,bgl-kernel,P1,Operational event,- 1117839052 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.52.641039 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",75,public_raw_logs
RAW-INC-2536,bgl,bgl-kernel,P1,Operational event,- 1117839052 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.52.795487 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",55,public_raw_logs
RAW-INC-2537,bgl,bgl-kernel,P1,Operational event,- 1117839052 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.52.968813 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",70,public_raw_logs
RAW-INC-2538,bgl,bgl-kernel,P1,Operational event,- 1117839053 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.53.117816 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",69,public_raw_logs
RAW-INC-2539,bgl,bgl-kernel,P1,Operational event,- 1117839053 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.53.261274 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",68,public_raw_logs
RAW-INC-2540,bgl,bgl-kernel,P1,Operational event,- 1117839053 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.53.430958 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",50,public_raw_logs
RAW-INC-2541,bgl,bgl-kernel,P1,Operational event,- 1117839053 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.53.590900 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",68,public_raw_logs
RAW-INC-2542,bgl,bgl-kernel,P1,Operational event,- 1117839053 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.53.747349 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",48,public_raw_logs
RAW-INC-2543,bgl,bgl-kernel,P1,Operational event,- 1117839053 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.53.882846 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",56,public_raw_logs
RAW-INC-2544,bgl,bgl-kernel,P1,Operational event,- 1117839054 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.54.121319 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",81,public_raw_logs
RAW-INC-2545,bgl,bgl-kernel,P1,Operational event,- 1117839054 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.54.275824 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",64,public_raw_logs
RAW-INC-2546,bgl,bgl-kernel,P1,Operational event,- 1117839054 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.54.411501 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",62,public_raw_logs
RAW-INC-2547,bgl,bgl-kernel,P1,Operational event,- 1117839054 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.54.600717 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",53,public_raw_logs
RAW-INC-2548,bgl,bgl-kernel,P1,Operational event,- 1117839054 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.54.754706 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",61,public_raw_logs
RAW-INC-2549,bgl,bgl-kernel,P1,Operational event,- 1117839054 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.54.893720 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",87,public_raw_logs
RAW-INC-2550,bgl,bgl-kernel,P1,Operational event,- 1117839055 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.55.081739 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",58,public_raw_logs
RAW-INC-2551,bgl,bgl-kernel,P1,Operational event,- 1117839055 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.55.239437 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",70,public_raw_logs
RAW-INC-2552,bgl,bgl-kernel,P1,Operational event,- 1117839055 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.55.384398 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",55,public_raw_logs
RAW-INC-2553,bgl,bgl-kernel,P1,Operational event,- 1117839055 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.55.562435 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",53,public_raw_logs
RAW-INC-2554,bgl,bgl-kernel,P1,Operational event,- 1117839055 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.55.722884 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",86,public_raw_logs
RAW-INC-2555,bgl,bgl-kernel,P1,Operational event,- 1117839055 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.55.868502 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",69,public_raw_logs
RAW-INC-2556,bgl,bgl-kernel,P1,Operational event,- 1117839056 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.56.049630 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",66,public_raw_logs
RAW-INC-2557,bgl,bgl-kernel,P1,Operational event,- 1117839056 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.56.207799 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",51,public_raw_logs
RAW-INC-2558,bgl,bgl-kernel,P1,Operational event,- 1117839056 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.50.56.356958 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",53,public_raw_logs
